,id,assessment,kingdom_name,phylum_name,scientific_name,main_common_name,Status code,criteria,trend_id,Common Name,genus,species,sub_species
178,30412,9546191,PLANTAE,TRACHEOPHYTA,Rhus thyrsiflora,,LC,,4.0,,Rhus,thyrsiflora,
179,30413,9546328,PLANTAE,TRACHEOPHYTA,Cordia obovata,,LR/nt,,,,Cordia,obovata,
180,30414,9546504,PLANTAE,TRACHEOPHYTA,Boswellia ameero,,VU,"B2ab(ii,iii)",4.0,,Boswellia,ameero,
181,30415,9546667,PLANTAE,TRACHEOPHYTA,Boswellia elongata,,VU,B2ab(iii),4.0,,Boswellia,elongata,
182,30416,9546843,PLANTAE,TRACHEOPHYTA,Boswellia socotrana,,VU,D2,4.0,,Boswellia,socotrana,
183,30417,9547043,PLANTAE,TRACHEOPHYTA,Commiphora planifrons,,NT,,4.0,,Commiphora,planifrons,
184,30418,9547217,PLANTAE,TRACHEOPHYTA,Commiphora socotrana,,NT,,4.0,,Commiphora,socotrana,
185,30419,9547359,PLANTAE,TRACHEOPHYTA,Euclea balfourii,,VU,D2,,,Euclea,balfourii,
186,30420,9547490,PLANTAE,TRACHEOPHYTA,Euclea laurina,,VU,D2,,,Euclea,laurina,
187,30421,9547642,PLANTAE,TRACHEOPHYTA,Croton socotranus,,LC,,4.0,,Croton,socotranus,
188,30422,9547814,PLANTAE,TRACHEOPHYTA,Croton sulcifructus,,VU,D2,4.0,,Croton,sulcifructus,
189,30423,9547987,PLANTAE,TRACHEOPHYTA,Euphorbia obcordata,,VU,D2,4.0,,Euphorbia,obcordata,
190,30424,9548151,PLANTAE,TRACHEOPHYTA,Jatropha unicostata,,LC,,4.0,,Jatropha,unicostata,
191,30425,9548309,PLANTAE,TRACHEOPHYTA,Acacia pennivenia,,NT,,4.0,,Acacia,pennivenia,
192,30428,9548491,PLANTAE,TRACHEOPHYTA,Dracaena cinnabari,Dragon's Blood Tree,VU,B2ab(iii),,Dragon's Blood Tree,Dracaena,cinnabari,
193,30429,9548879,PLANTAE,TRACHEOPHYTA,Acridocarpus socotranus,,LC,,4.0,,Acridocarpus,socotranus,
194,30430,9549658,PLANTAE,TRACHEOPHYTA,Placopoda virgata,,LC,,4.0,,Placopoda,virgata,
195,30431,9549740,PLANTAE,TRACHEOPHYTA,Allophylus rhoidiphyllus,,LR/nt,,,,Allophylus,rhoidiphyllus,
196,30433,9549820,PLANTAE,TRACHEOPHYTA,Grewia turbinata,,VU,D2,4.0,,Grewia,turbinata,
197,30434,9549915,PLANTAE,TRACHEOPHYTA,Clerodendrum galeatum,,VU,D2,4.0,,Clerodendrum,galeatum,
198,30435,9550012,PLANTAE,TRACHEOPHYTA,Clerodendrum leucophloeum,,VU,D2,4.0,,Clerodendrum,leucophloeum,
199,30436,9550092,PLANTAE,TRACHEOPHYTA,Alluaudia procera,Arbre Pieuvre,LR/nt,,,Fantsy Olotra,Alluaudia,procera,
200,30436,9550092,PLANTAE,TRACHEOPHYTA,Alluaudia procera,Arbre Pieuvre,LR/nt,,,Fantsilotra,Alluaudia,procera,
201,30436,9550092,PLANTAE,TRACHEOPHYTA,Alluaudia procera,Arbre Pieuvre,LR/nt,,,Arbre Pieuvre,Alluaudia,procera,
202,30436,9550092,PLANTAE,TRACHEOPHYTA,Alluaudia procera,Arbre Pieuvre,LR/nt,,,Fantsiholitra,Alluaudia,procera,
203,30437,98715973,PLANTAE,TRACHEOPHYTA,Serianthes nelsonii,,CR,C1+2a(i),2.0,Trongkon Lago,Serianthes,nelsonii,
204,30437,98715973,PLANTAE,TRACHEOPHYTA,Serianthes nelsonii,,CR,C1+2a(i),2.0,Hayun Lagu,Serianthes,nelsonii,
205,30437,98715973,PLANTAE,TRACHEOPHYTA,Serianthes nelsonii,,CR,C1+2a(i),2.0,Tronkon Guati,Serianthes,nelsonii,
206,30437,98715973,PLANTAE,TRACHEOPHYTA,Serianthes nelsonii,,CR,C1+2a(i),2.0,Hayun Lago,Serianthes,nelsonii,
207,30437,98715973,PLANTAE,TRACHEOPHYTA,Serianthes nelsonii,,CR,C1+2a(i),2.0,Trongkon Guafi,Serianthes,nelsonii,
208,30438,2793432,PLANTAE,TRACHEOPHYTA,Dactyladenia cinerea,,EN,B2ab(iii),2.0,,Dactyladenia,cinerea,
209,30440,9550371,PLANTAE,TRACHEOPHYTA,Gilbertiodendron pachyanthum,,VU,D2,,,Gilbertiodendron,pachyanthum,
210,30441,9550479,PLANTAE,TRACHEOPHYTA,Microberlinia bisulcata,,CR,A1c+2c,,Zebrano,Microberlinia,bisulcata,
211,30441,9550479,PLANTAE,TRACHEOPHYTA,Microberlinia bisulcata,,CR,A1c+2c,,Zingana,Microberlinia,bisulcata,
212,30442,9550533,PLANTAE,TRACHEOPHYTA,Monopetalanthus hedinii,,CR,"B1+2abcd, C1+2ab",,Andoung,Monopetalanthus,hedinii,
213,30442,9550533,PLANTAE,TRACHEOPHYTA,Monopetalanthus hedinii,,CR,"B1+2abcd, C1+2ab",,Audong,Monopetalanthus,hedinii,
214,30443,9550623,PLANTAE,TRACHEOPHYTA,Medusandra richardsiana,,VU,A3c,2.0,,Medusandra,richardsiana,
215,30444,2793513,PLANTAE,TRACHEOPHYTA,Warneckea wildeana,,EN,"B2ab(i,ii,iii)",2.0,,Warneckea,wildeana,
216,30445,9550795,PLANTAE,TRACHEOPHYTA,Balsamocitrus camerunensis,,DD,,,,Balsamocitrus,camerunensis,
217,30447,9550856,PLANTAE,TRACHEOPHYTA,Oriciopsis glaberrima,,LR/nt,,,,Oriciopsis,glaberrima,
218,30448,9550918,PLANTAE,TRACHEOPHYTA,Scalesia cordata,Heart-leafed scalesia,EN,B1+2c,,Heart-leafed scalesia,Scalesia,cordata,
219,30448,9550918,PLANTAE,TRACHEOPHYTA,Scalesia cordata,Heart-leafed scalesia,EN,B1+2c,,Lechoso,Scalesia,cordata,
220,30449,9551010,PLANTAE,TRACHEOPHYTA,Scalesia microcephala var. cordifolia,,EN,B1+2ce,,Lechoso,Scalesia,microcephala;cordifolia,
221,30450,9551095,PLANTAE,TRACHEOPHYTA,Scalesia microcephala var. microcephala,,EN,B1+2ce,,Lechoso,Scalesia,microcephala,
222,30451,9551149,PLANTAE,TRACHEOPHYTA,Scalesia pedunculata,,VU,"A1ace+2ce, B1+2abce",,Lechoso,Scalesia,pedunculata,
223,30452,9551218,PLANTAE,TRACHEOPHYTA,Lippia salicifolia,,VU,B1+2ac,,,Lippia,salicifolia,
224,30453,9551293,PLANTAE,TRACHEOPHYTA,Scalesia baurii ssp. hopkinsii,Pinta Sunflower-tree,VU,D2,,Pinta Sunflower-tree,Scalesia,baurii,hopkinsii
225,30454,9551374,PLANTAE,TRACHEOPHYTA,Centaurodendron dracaenoides,,CR,B1+2c,,,Centaurodendron,dracaenoides,
226,30455,9551451,PLANTAE,TRACHEOPHYTA,Centaurodendron palmiforme,,CR,B1+2c,,,Centaurodendron,palmiforme,
227,30456,9551517,PLANTAE,TRACHEOPHYTA,Dendroseris litoralis,,CR,B1+2c,,,Dendroseris,litoralis,
228,30457,9551596,PLANTAE,TRACHEOPHYTA,Dendroseris macrantha,,CR,B1+2c,,,Dendroseris,macrantha,
229,30458,9551675,PLANTAE,TRACHEOPHYTA,Dendroseris macrophylla,,CR,B1+2c,,,Dendroseris,macrophylla,
230,30459,9551754,PLANTAE,TRACHEOPHYTA,Dendroseris marginata,,CR,B1+2c,,,Dendroseris,marginata,
231,30460,9551864,PLANTAE,TRACHEOPHYTA,Cuminia eriantha,,CR,B1+2c,,,Cuminia,eriantha,
232,30461,9551943,PLANTAE,TRACHEOPHYTA,Cuminia fernandezia,,CR,B1+2c,,,Cuminia,fernandezia,
233,30462,9543627,PLANTAE,TRACHEOPHYTA,Myrceugenia schulzei,,VU,D2,,,Myrceugenia,schulzei,
234,30463,9543803,PLANTAE,TRACHEOPHYTA,Coprosma pyrifolia,,VU,D2,,,Coprosma,pyrifolia,
235,30464,9544143,PLANTAE,TRACHEOPHYTA,Coprosma oliveri,,VU,D2,,,Coprosma,oliveri,
236,30465,9543974,PLANTAE,TRACHEOPHYTA,Fagara externa,,VU,D2,,,Fagara,externa,
237,30466,9544303,PLANTAE,TRACHEOPHYTA,Fagara mayu,,VU,D2,,,Fagara,mayu,
238,30467,9544498,PLANTAE,TRACHEOPHYTA,Rhaphithamnus venustus,,VU,D2,,,Rhaphithamnus,venustus,
239,30468,116828447,PLANTAE,TRACHEOPHYTA,Drimys confertifolia,,VU,D2,,,Drimys,confertifolia,
240,30469,9552102,PLANTAE,TRACHEOPHYTA,Polyscias marchionensis,,LR/lc,,,,Polyscias,marchionensis,
241,30470,9552172,PLANTAE,TRACHEOPHYTA,Glochidion marchionicum,,LR/lc,,,,Glochidion,marchionicum,
242,30471,9552209,PLANTAE,TRACHEOPHYTA,Cyrtandra feaniana,,LR/nt,,,,Cyrtandra,feaniana,
243,30472,9552270,PLANTAE,TRACHEOPHYTA,Hernandia nukuhivensis,,LR/lc,,,,Hernandia,nukuhivensis,
244,30473,9552311,PLANTAE,TRACHEOPHYTA,Alphitonia marquesensis,,LR/lc,,,,Alphitonia,marquesensis,
245,30474,9552350,PLANTAE,TRACHEOPHYTA,Ixora marquesensis,,DD,,,,Ixora,marquesensis,
246,30475,9552409,PLANTAE,TRACHEOPHYTA,Psychotria adamsonii,,DD,,,,Psychotria,adamsonii,
247,30476,9552468,PLANTAE,TRACHEOPHYTA,Psychotria le-bronnecii,,DD,,,,Psychotria,le-bronnecii,
248,30477,9544672,PLANTAE,TRACHEOPHYTA,Allophylus marquesensis,,DD,,,,Allophylus,marquesensis,
249,30478,91164876,PLANTAE,TRACHEOPHYTA,Abies nebrodensis,Sicilian Fir,CR,A2cd; D,1.0,Sicilian Fir,Abies,nebrodensis,
250,30478,91164876,PLANTAE,TRACHEOPHYTA,Abies nebrodensis,Sicilian Fir,CR,A2cd; D,1.0,Abete delle Madonie,Abies,nebrodensis,
251,30478,91164876,PLANTAE,TRACHEOPHYTA,Abies nebrodensis,Sicilian Fir,CR,A2cd; D,1.0,Abete dei Nebrodi,Abies,nebrodensis,
252,30479,9545283,PLANTAE,TRACHEOPHYTA,Pseudopanax gilliesii,,LR/nt,,,,Pseudopanax,gilliesii,
253,30480,9545549,PLANTAE,TRACHEOPHYTA,Brachyglottis arborescens,Three Kings Rangiora,EN,D,,Three Kings Rangiora,Brachyglottis,arborescens,
254,30481,62768931,PLANTAE,TRACHEOPHYTA,Pennantia baylisiana,Three Kings Kaikomako,CR,D,3.0,Three Kings Kaikomako,Pennantia,baylisiana,
255,30482,9545929,PLANTAE,TRACHEOPHYTA,Elingamita johnsonii,,VU,D2,,,Elingamita,johnsonii,
256,30483,9546110,PLANTAE,TRACHEOPHYTA,Myrsine oliveri,,VU,D2,,,Myrsine,oliveri,
257,30484,9546268,PLANTAE,TRACHEOPHYTA,Pittosporum fairchildii,Fairchild's kohuhu,VU,D2,,Fairchild's kohuhu,Pittosporum,fairchildii,
258,30485,9546417,PLANTAE,TRACHEOPHYTA,Pittosporum obcordatum,Heart-leaved Kohuhu,LR/nt,,,Heart-leaved Kohuhu,Pittosporum,obcordatum,
259,30486,9546589,PLANTAE,TRACHEOPHYTA,Pittosporum turneri,Turner's kohuhu,LR/cd,,,Tent pole tree,Pittosporum,turneri,
260,30486,9546589,PLANTAE,TRACHEOPHYTA,Pittosporum turneri,Turner's kohuhu,LR/cd,,,Turner's kohuhu,Pittosporum,turneri,
261,30487,9546755,PLANTAE,TRACHEOPHYTA,Pittosporum virgatum,,LR/nt,,,,Pittosporum,virgatum,
262,30488,9546933,PLANTAE,TRACHEOPHYTA,Chordospartium stevensonii,Weeping tree broom,VU,D2,,Weeping Broom,Chordospartium,stevensonii,
263,30488,9546933,PLANTAE,TRACHEOPHYTA,Chordospartium stevensonii,Weeping tree broom,VU,D2,,Weeping tree broom,Chordospartium,stevensonii,
264,30488,9546933,PLANTAE,TRACHEOPHYTA,Chordospartium stevensonii,Weeping tree broom,VU,D2,,Cord Broom,Chordospartium,stevensonii,
265,30489,9547135,PLANTAE,TRACHEOPHYTA,Notospartium carmichaeliae,Pink broom,LR/nt,,,Pink broom,Notospartium,carmichaeliae,
266,30490,9547427,PLANTAE,TRACHEOPHYTA,Notospartium glabrescens,Pink broom,LR/nt,,,Pink broom,Notospartium,glabrescens,
267,30491,9547558,PLANTAE,TRACHEOPHYTA,Olearia traversii,Chatham Island akeake,LR/nt,,,Chatham Island tree daisy,Olearia,traversii,
268,30491,9547558,PLANTAE,TRACHEOPHYTA,Olearia traversii,Chatham Island akeake,LR/nt,,,Chatham Island akeake,Olearia,traversii,
269,30492,9547726,PLANTAE,TRACHEOPHYTA,Corokia macrocarpa,,LR/nt,,,Whakataka,Corokia,macrocarpa,
270,30492,9547726,PLANTAE,TRACHEOPHYTA,Corokia macrocarpa,,LR/nt,,,Hokataka,Corokia,macrocarpa,
271,30493,9547898,PLANTAE,TRACHEOPHYTA,Hebe barkeri,Barker’s koromiko,VU,D2,,Barker’s koromiko,Hebe,barkeri,
272,30493,9547898,PLANTAE,TRACHEOPHYTA,Hebe barkeri,Barker’s koromiko,VU,D2,,Chatham Island tree hebe,Hebe,barkeri,
273,30494,9548070,PLANTAE,TRACHEOPHYTA,Homalanthus polyandrus,Kermadec Poplar,VU,D2,,Kermadec Poplar,Homalanthus,polyandrus,
274,30495,9548224,PLANTAE,TRACHEOPHYTA,Boehmeria australis var. dealbata,,EN,D,,,Boehmeria,dealbata;australis,
275,30496,9548396,PLANTAE,TRACHEOPHYTA,Pseudopanax ferox,Fierce lancewood,LR/nt,,,Fierce lancewood,Pseudopanax,ferox,
276,30497,9548582,PLANTAE,TRACHEOPHYTA,Araucaria heterophylla,Norfolk Island Pine,VU,D2,1.0,Norfolk Island Pine,Araucaria,heterophylla,
277,30497,9548582,PLANTAE,TRACHEOPHYTA,Araucaria heterophylla,Norfolk Island Pine,VU,D2,1.0,Star Pine,Araucaria,heterophylla,
278,30498,9548966,PLANTAE,TRACHEOPHYTA,Campnosperma seychellarum,,CR,"B1ab(iii,v)",2.0,,Campnosperma,seychellarum,
279,30499,9549355,PLANTAE,TRACHEOPHYTA,Polyscias sechellarum var. sechellarum,,EN,B1ab(iii)+2ab(iii),2.0,Bwa Bannann,Polyscias,sechellarum,
280,30500,9552712,PLANTAE,TRACHEOPHYTA,Colea seychellarum,,EN,"B1ab(iii,v)+2ab(iii,v)",2.0,Bilenbi Maron,Colea,seychellarum,
281,30501,9553056,PLANTAE,TRACHEOPHYTA,Dillenia ferruginea,,NT,,4.0,Bwa Rouz,Dillenia,ferruginea,
282,30502,9553385,PLANTAE,TRACHEOPHYTA,Erythroxylum sechellarum,,LC,,3.0,Kafe Maron Pti Fey,Erythroxylum,sechellarum,
283,30503,9553759,PLANTAE,TRACHEOPHYTA,Excoecaria benthamiana,,VU,D2,3.0,Bwa Zasmin,Excoecaria,benthamiana,
284,30504,9554051,PLANTAE,TRACHEOPHYTA,Rapanea seychellarum,,CR,D,,,Rapanea,seychellarum,
285,30505,9554187,PLANTAE,TRACHEOPHYTA,Syzygium wrightii,,VU,B1ab(iii)+2ab(iii),4.0,Bwa Pom,Syzygium,wrightii,
286,30506,9554528,PLANTAE,TRACHEOPHYTA,Grisollea thomassetii,,CR,B1ab(iii),2.0,"Bwa Mare, Bwa Gro La Po",Grisollea,thomassetii,
287,30507,9554877,PLANTAE,TRACHEOPHYTA,Pandanus balfourii,Balfour’s Pandanus,VU,A2c,4.0,Balfour’s Pandanus,Pandanus,balfourii,
288,30507,9554877,PLANTAE,TRACHEOPHYTA,Pandanus balfourii,Balfour’s Pandanus,VU,A2c,4.0,Vakwa Bordmer,Pandanus,balfourii,
289,30508,9555288,PLANTAE,TRACHEOPHYTA,Martellidendron hornei,Horne’s Pandanus,VU,A2c; D2,3.0,Horne’s Pandanus,Martellidendron,hornei,
290,30508,9555288,PLANTAE,TRACHEOPHYTA,Martellidendron hornei,Horne’s Pandanus,VU,A2c; D2,3.0,Vakwa Parasol,Martellidendron,hornei,
291,30509,9555579,PLANTAE,TRACHEOPHYTA,Pandanus multispicatus,,NT,,3.0,Vakwa Montanny,Pandanus,multispicatus,
292,30509,9555579,PLANTAE,TRACHEOPHYTA,Pandanus multispicatus,,NT,,3.0,Vakwa Milpat,Pandanus,multispicatus,
293,30510,9556002,PLANTAE,TRACHEOPHYTA,Pandanus sechellarum,Seychelles Pandanus,NT,,4.0,Vakwa Maron,Pandanus,sechellarum,
294,30510,9556002,PLANTAE,TRACHEOPHYTA,Pandanus sechellarum,Seychelles Pandanus,NT,,4.0,Seychelles Pandanus,Pandanus,sechellarum,
295,30511,9556325,PLANTAE,TRACHEOPHYTA,Craterispermum microdon,,EN,"B1ab(iii,v)+2ab(iii,v); C2a(i)",2.0,Bwa Dou,Craterispermum,microdon,
296,30512,9556674,PLANTAE,TRACHEOPHYTA,Ixora pudica,,NT,,3.0,Ikzora Blan,Ixora,pudica,
297,30513,9557015,PLANTAE,TRACHEOPHYTA,Rothmannia annae,Wright's Gardenia,CR,"B1ab(iii,v)+2ab(iii,v)",2.0,Wright's Gardenia,Rothmannia,annae,
298,30513,9557015,PLANTAE,TRACHEOPHYTA,Rothmannia annae,Wright's Gardenia,CR,"B1ab(iii,v)+2ab(iii,v)",2.0,Bwa Citron,Rothmannia,annae,
299,30514,9557368,PLANTAE,TRACHEOPHYTA,Mimusops sechellarum,,NT,,4.0,Bwa-d-Nat,Mimusops,sechellarum,
300,30515,9557720,PLANTAE,TRACHEOPHYTA,Soulamea terminalioides,,VU,D2,4.0,Colophant,Soulamea,terminalioides,
301,30516,9558008,PLANTAE,TRACHEOPHYTA,Drypetes riseleyi,,CR,"B1ab(iii,v); C2a(i); D",2.0,Bwa Mare Pti Fey,Drypetes,riseleyi,
302,30517,9558394,PLANTAE,TRACHEOPHYTA,Ficus bojeri,,VU,D2,,,Ficus,bojeri,
303,30518,9558532,PLANTAE,TRACHEOPHYTA,Memecylon elaeagni,,LC,,3.0,Bwa Kalou,Memecylon,elaeagni,
304,30519,9558866,PLANTAE,TRACHEOPHYTA,Northia hornei,,VU,D2,,,Northia,hornei,
305,30520,9559117,PLANTAE,TRACHEOPHYTA,Canarium paniculatum,,EN,A1cde+2ce,,,Canarium,paniculatum,
306,30521,9559240,PLANTAE,TRACHEOPHYTA,Diospyros angulata,Bois D'ébène Feuilles,CR,D,,Bois D'ébène Feuilles,Diospyros,angulata,
307,30522,9559414,PLANTAE,TRACHEOPHYTA,Diospyros boutoniana,Bois d'ébène marbre à grosses feuilles,VU,B1+2c,,Bois d'ébène marbre à grosses feuilles,Diospyros,boutoniana,
308,30523,9559607,PLANTAE,TRACHEOPHYTA,Diospyros chrysophyllos,Bois d'ébène blanc,CR,A1ce,2.0,Bois d'ébène blanc,Diospyros,chrysophyllos,
309,30524,9559781,PLANTAE,TRACHEOPHYTA,Diospyros leucomelas,Bois d'ébène marbre feuilles,VU,B1+2ce,,Bois d'ébène marbre feuilles,Diospyros,leucomelas,
310,30525,9559936,PLANTAE,TRACHEOPHYTA,Croton vaughanii,,CR,"A1c, B1+2e, C2ab, D",,,Croton,vaughanii,
311,30526,9560039,PLANTAE,TRACHEOPHYTA,Macaranga mauritiana,,EN,A1ce,,,Macaranga,mauritiana,
312,30527,9560184,PLANTAE,TRACHEOPHYTA,Casearia tinifolia,,EX,,,,Casearia,tinifolia,
313,30528,9560298,PLANTAE,TRACHEOPHYTA,Dracaena concinna,Bois De Chandelle,EN,A1ce,,Bois De Chandelle,Dracaena,concinna,
314,30529,9560417,PLANTAE,TRACHEOPHYTA,Dracaena floribunda,,EN,A1ce+2ce,,,Dracaena,floribunda,
315,30530,9560694,PLANTAE,TRACHEOPHYTA,Badula platyphylla,,CR,D,2.0,,Badula,platyphylla,
316,30531,9560752,PLANTAE,TRACHEOPHYTA,Badula reticulata,,CR,D,,,Badula,reticulata,
317,30532,2793806,PLANTAE,TRACHEOPHYTA,Athrotaxis laxifolia,,EN,"B2ab(iii,v)",2.0,,Athrotaxis,laxifolia,
318,30533,9560973,PLANTAE,TRACHEOPHYTA,Eucalyptus morrisbyi,Morrisby's Gum,EN,B1+2ce,,Morrisby's Gum,Eucalyptus,morrisbyi,
319,30534,2793882,PLANTAE,TRACHEOPHYTA,Pherosphaera fitzgeraldii,Dwarf Mountain Pine,CR,B1ab(iii),4.0,Dwarf Mountain Pine,Pherosphaera,fitzgeraldii,
320,30535,2794089,PLANTAE,TRACHEOPHYTA,Agathis atropurpurea,Blue Kauri Pine,NT,,3.0,Blue Kauri Pine,Agathis,atropurpurea,
321,30535,2794089,PLANTAE,TRACHEOPHYTA,Agathis atropurpurea,Blue Kauri Pine,NT,,3.0,Black Kauri Pine,Agathis,atropurpurea,
322,30535,2794089,PLANTAE,TRACHEOPHYTA,Agathis atropurpurea,Blue Kauri Pine,NT,,3.0,Black Kauri,Agathis,atropurpurea,
323,30535,2794089,PLANTAE,TRACHEOPHYTA,Agathis atropurpurea,Blue Kauri Pine,NT,,3.0,Blue Kauri,Agathis,atropurpurea,
324,30536,2794261,PLANTAE,TRACHEOPHYTA,Agathis microstachya,Atherton Kauri Pine,NT,,3.0,Atherton Kauri Pine,Agathis,microstachya,
325,30536,2794261,PLANTAE,TRACHEOPHYTA,Agathis microstachya,Atherton Kauri Pine,NT,,3.0,Bull Kauri,Agathis,microstachya,
326,30536,2794261,PLANTAE,TRACHEOPHYTA,Agathis microstachya,Atherton Kauri Pine,NT,,3.0,Bull Pine,Agathis,microstachya,
327,30537,9561301,PLANTAE,TRACHEOPHYTA,Aglaia argentea,,LR/lc,,,Tanglar,Aglaia,argentea,
328,30537,9561301,PLANTAE,TRACHEOPHYTA,Aglaia argentea,,LR/lc,,,Kakaduan,Aglaia,argentea,
329,30537,9561301,PLANTAE,TRACHEOPHYTA,Aglaia argentea,,LR/lc,,,Selang,Aglaia,argentea,
330,30537,9561301,PLANTAE,TRACHEOPHYTA,Aglaia argentea,,LR/lc,,,Luka-lukam,Aglaia,argentea,
331,30537,9561301,PLANTAE,TRACHEOPHYTA,Aglaia argentea,,LR/lc,,,Bayur,Aglaia,argentea,
332,30537,9561301,PLANTAE,TRACHEOPHYTA,Aglaia argentea,,LR/lc,,,Bangsal,Aglaia,argentea,
333,30537,9561301,PLANTAE,TRACHEOPHYTA,Aglaia argentea,,LR/lc,,,Pasak,Aglaia,argentea,
334,30537,9561301,PLANTAE,TRACHEOPHYTA,Aglaia argentea,,LR/lc,,,Sido,Aglaia,argentea,
335,30537,9561301,PLANTAE,TRACHEOPHYTA,Aglaia argentea,,LR/lc,,,Balik Angin,Aglaia,argentea,
336,30537,9561301,PLANTAE,TRACHEOPHYTA,Aglaia argentea,,LR/lc,,,Kesemeg,Aglaia,argentea,
337,30537,9561301,PLANTAE,TRACHEOPHYTA,Aglaia argentea,,LR/lc,,,Balik Sempa,Aglaia,argentea,
338,30537,9561301,PLANTAE,TRACHEOPHYTA,Aglaia argentea,,LR/lc,,,Durenen,Aglaia,argentea,
339,30538,9561387,PLANTAE,TRACHEOPHYTA,Xanthostemon oppositifolius,,EN,"B1+2c, C2a",,,Xanthostemon,oppositifolius,
340,30539,9561471,PLANTAE,TRACHEOPHYTA,Diospyros egrettarum,Bois d'ébène d'ile aux aigrettes feuilles,CR,B1+2c,,Bois d'ébène d'ile aux aigrettes feuilles,Diospyros,egrettarum,
341,30540,9561573,PLANTAE,TRACHEOPHYTA,Diospyros revaughanii,Bois d'ébène feuilles,VU,B1+2cde,,Bois d'ébène feuilles,Diospyros,revaughanii,
342,30541,9561679,PLANTAE,TRACHEOPHYTA,Diospyros hemiteles,Bois d'ébène feuilles,CR,"A1ce, B1+2ace, C1+2a",2.0,Bois d'ébène feuilles,Diospyros,hemiteles,
343,30542,2794516,PLANTAE,TRACHEOPHYTA,Callitris oblonga,Tasmanian Cypress-pine,VU,B1ab(iii),3.0,Dwarf Cypress-pine,Callitris,oblonga,
344,30542,2794516,PLANTAE,TRACHEOPHYTA,Callitris oblonga,Tasmanian Cypress-pine,VU,B1ab(iii),3.0,Tasmanian Cypress-pine,Callitris,oblonga,
345,30542,2794516,PLANTAE,TRACHEOPHYTA,Callitris oblonga,Tasmanian Cypress-pine,VU,B1ab(iii),3.0,River Pine,Callitris,oblonga,
346,30542,2794516,PLANTAE,TRACHEOPHYTA,Callitris oblonga,Tasmanian Cypress-pine,VU,B1ab(iii),3.0,Pigmy Cypres-pine,Callitris,oblonga,
347,30543,9561843,PLANTAE,TRACHEOPHYTA,Poupartia pubescens,Bois de Poupart,EN,C2a,,Bois de Poupart,Poupartia,pubescens,
348,30543,9561843,PLANTAE,TRACHEOPHYTA,Poupartia pubescens,Bois de Poupart,EN,C2a,,Bois blanc,Poupartia,pubescens,
349,30544,9561916,PLANTAE,TRACHEOPHYTA,Xylopia amplexicaulis,,CR,D,,,Xylopia,amplexicaulis,
350,30545,9561989,PLANTAE,TRACHEOPHYTA,Xylopia richardii,Bois De Banane,VU,B1+2c,,Bois De Banane,Xylopia,richardii,
351,30546,9562071,PLANTAE,TRACHEOPHYTA,Xylopia lamarckii,,CR,D,,,Xylopia,lamarckii,
352,30547,9562150,PLANTAE,TRACHEOPHYTA,Weinmannia tinctoria,Arbre Mouche À Miel,CR,C2a,,Arbre Mouche À Miel,Weinmannia,tinctoria,
353,30548,9562225,PLANTAE,TRACHEOPHYTA,Diospyros melanida,Bois d'ébène blanc feuilles,VU,B1+2cde,,Bois d'ébène blanc feuilles,Diospyros,melanida,
354,30549,9562298,PLANTAE,TRACHEOPHYTA,Diospyros neraudii,Bois d'ébène feuilles,VU,B1+2cde,,Bois d'ébène feuilles,Diospyros,neraudii,
355,30550,9562395,PLANTAE,TRACHEOPHYTA,Diospyros nodosa,Bois d'ébène feuilles,CR,"C2a, D",,Bois d'ébène feuilles,Diospyros,nodosa,
356,30551,9562465,PLANTAE,TRACHEOPHYTA,Diospyros pterocalyx,Bois d'ébène à calice ailé feuilles,VU,B1+2cde,,Bois d'ébène à calice ailé feuilles,Diospyros,pterocalyx,
357,30552,9562531,PLANTAE,TRACHEOPHYTA,Diospyros tessellaria,Black Ebony,VU,B1+2cde,,Bois d'ébène noir feuilles,Diospyros,tessellaria,
358,30552,9562531,PLANTAE,TRACHEOPHYTA,Diospyros tessellaria,Black Ebony,VU,B1+2cde,,Black Ebony,Diospyros,tessellaria,
359,30553,9562599,PLANTAE,TRACHEOPHYTA,Elaeocarpus bojeri,,CR,D,,,Elaeocarpus,bojeri,
360,30554,9562679,PLANTAE,TRACHEOPHYTA,Elaeocarpus integrifolius,,CR,"A1ce, C1",2.0,,Elaeocarpus,integrifolius,
361,30555,9562770,PLANTAE,TRACHEOPHYTA,Casearia mauritiana,,CR,"A1ce, B1+2ce",,,Casearia,mauritiana,
362,30556,9552527,PLANTAE,TRACHEOPHYTA,Ficus lateriflora,,CR,"C2a, D",,,Ficus,lateriflora,
363,30557,9552646,PLANTAE,TRACHEOPHYTA,Eugenia bojeri,,CR,D,,,Eugenia,bojeri,
364,30558,9553312,PLANTAE,TRACHEOPHYTA,Olax psittacorum,Bois De Perroquet,CR,C2a,,Boisperroquet,Olax,psittacorum,
365,30558,9553312,PLANTAE,TRACHEOPHYTA,Olax psittacorum,Bois De Perroquet,CR,C2a,,Bois De Perroquet,Olax,psittacorum,
366,30559,9552975,PLANTAE,TRACHEOPHYTA,Zanthoxylum heterophyllum,Bois De Catafaille Nois,CR,C2a,,Bois De Catafaille Nois,Zanthoxylum,heterophyllum,
367,30560,67371983,PLANTAE,TRACHEOPHYTA,Trochetiopsis erythroxylon,St Helena Redwood,EW,,,St Helena Redwood,Trochetiopsis,erythroxylon,
